date,open,high,low,close,volume,prior_252_high,breakout_close_ge,vol_sma20,volume_ok,atr14_sma,atr14_wilder,nifty_close,market_ok,labs_buy_signal
2023-11-01,1424.0,1428.25,1400.05,1406.85,42210.0,1624.0,0,68077.95,0,32.9607142857143,33.77191959609504,16732.9,False,0
2023-11-02,1413.9,1418.55,1385.05,1390.25,45459.0,1624.0,0,58676.45,0,33.07500000000001,33.75249676780253,16890.8,False,0
2023-11-03,1397.45,1412.7,1388.95,1405.15,220999.0,1624.0,0,68389.6,1,32.689285714285724,33.03803271295949,17000.9,False,0
2023-11-06,1408.15,1455.55,1408.15,1431.25,200487.0,1624.0,0,75887.7,1,31.035714285714285,34.278173233462375,17159.4,False,0
2023-11-07,1435.0,1439.6,1416.0,1421.4,27305.0,1624.0,0,74812.65,0,31.13214285714285,33.51544657392934,17187.8,False,0
2023-11-08,1421.45,1480.6,1421.45,1445.2,345839.0,1624.0,0,89517.0,1,33.29642857142854,35.35005753293437,17259.7,True,0
2023-11-09,1446.3,1479.95,1441.15,1449.4,47955.0,1624.0,0,90407.25,0,34.067857142857115,35.59648199486763,17218.9,True,0
2023-11-10,1472.0,1496.95,1449.05,1471.8,282109.0,1624.0,0,103154.45,1,35.485714285714266,36.47530470951995,17256.6,True,0
2023-11-12,1485.0,1492.6,1478.1,1481.8,18421.0,1624.0,0,102172.8,0,31.921428571428546,35.35564008741138,17361.1,True,0
2023-11-13,1481.8,1509.95,1463.0,1471.2,64633.0,1624.0,0,99584.2,0,32.778571428571404,36.183808652596284,17318.6,True,0
2023-11-15,1483.2,1570.0,1481.85,1552.7,308507.0,1624.0,0,111030.2,1,37.682142857142836,40.6563937488394,17508.1,True,0
2023-11-16,1557.7,1644.9,1557.7,1587.95,520343.0,1624.0,0,135150.0,1,42.56428571428569,44.33807990963658,17593.1,True,0
2023-11-17,1591.0,1614.75,1566.3,1576.65,167085.0,1644.9,0,137528.35,1,45.121428571428545,44.63178848751969,17600.5,True,0
2023-11-20,1577.0,1675.0,1577.0,1647.95,586297.0,1644.9,1,161923.3,1,50.778571428571404,48.46880359555399,17573.7,True,1
2023-11-21,1647.95,1688.0,1646.05,1660.1,217055.0,1675.0,0,170035.9,1,51.76071428571426,48.00317476730014,17627.6,True,0
2023-11-22,1680.0,1727.0,1666.35,1694.95,366111.0,1688.0,1,183185.45,1,54.14642857142855,49.35294799820728,17627.7,True,1
2023-11-23,1700.0,1706.25,1677.85,1684.2,146593.0,1727.0,0,187332.9,0,54.47857142857141,47.85630885547819,17639.4,True,0
2023-11-24,1688.0,1706.0,1622.5,1644.75,158716.0,1727.0,0,191184.35,0,56.84285714285714,50.40228679437261,17643.5,True,0
2023-11-28,1646.05,1709.9,1638.0,1644.0,194289.0,1727.0,0,199551.25,0,60.29285714285715,51.93783773763171,17741.8,True,0
2023-11-29,1657.1,1679.75,1616.9,1633.4,175879.0,1727.0,0,206814.6,0,60.553571428571445,52.71727789922944,17904.1,True,0
2023-11-30,1640.5,1695.5,1640.5,1657.1,215735.0,1727.0,0,215490.85,1,62.217857142857156,53.387472334998755,17987.9,True,0
2023-12-01,1670.0,1708.0,1669.95,1678.15,215618.0,1727.0,0,223998.8,0,62.43214285714287,53.209795739641706,18115.3,True,0
2023-12-04,1710.0,1739.75,1691.1,1695.65,197430.0,1727.0,0,222820.35,0,65.34642857142858,53.809096043953005,18448.5,True,0
2023-12-05,1700.0,1725.55,1686.75,1691.7,169007.0,1739.75,0,221246.35,0,64.76428571428572,52.73701775509922,18588.6,True,0
2023-12-06,1708.8,1715.0,1681.0,1686.35,140250.0,1739.75,0,226893.6,0,60.13571428571429,51.3986593440207,18680.0,True,0
2023-12-07,1694.8,1710.0,1684.0,1688.85,161953.0,1739.75,0,217699.3,0,55.40714285714286,49.58446939087636,18703.8,True,0
2023-12-08,1705.0,1713.95,1682.05,1690.1,110263.0,1739.75,0,220814.7,0,54.22500000000001,48.321293005813764,18703.5,True,0
2023-12-11,1693.0,1697.95,1673.95,1679.85,58764.0,1739.75,0,209647.45,0,48.914285714285725,46.584057791112784,18770.2,True,0
2023-12-12,1682.0,1697.0,1661.35,1676.8,72890.0,1739.75,0,212370.9,0,48.46428571428573,45.803053663176165,18686.8,True,0
2023-12-13,1693.55,1747.0,1667.05,1732.95,244835.0,1739.75,0,221381.0,1,49.39642857142859,48.24212125866359,18751.4,True,0
2023-12-14,1740.95,1770.0,1740.1,1746.1,256509.0,1747.0,0,218781.1,1,50.01428571428572,47.4426840259019,18973.8,True,0
2023-12-15,1746.1,1778.95,1746.05,1773.9,211596.0,1770.0,1,203343.75,1,46.40000000000001,46.40392088119462,19145.1,True,1
2023-12-18,1782.0,1782.0,1732.1,1742.1,96290.0,1778.95,0,199804.0,0,44.828571428571436,46.65364081825216,19155.6,True,0
2023-12-19,1742.1,1765.0,1725.7,1744.65,120464.0,1782.0,0,176512.35,0,43.14642857142859,46.12838075980557,19169.2,True,0
2023-12-20,1746.05,1762.8,1677.05,1687.4,101221.0,1782.0,0,170720.65,0,44.8357142857143,48.95849641981946,18779.4,True,0
2023-12-21,1670.0,1740.9,1667.85,1733.6,190230.0,1782.0,0,161926.6,1,46.417857142857166,50.67931810411808,18941.8,True,0
2023-12-22,1733.6,1760.0,1715.0,1754.05,96728.0,1782.0,0,159433.35,0,45.23214285714289,50.2736525252525,19054.7,True,0
2023-12-26,1755.0,1775.1,1748.25,1766.85,154004.0,1782.0,0,159197.75,0,44.378571428571455,48.600534487734464,19148.8,True,0
2023-12-27,1775.0,1848.0,1762.95,1809.75,464701.0,1782.0,1,172718.35,1,48.02500000000003,51.20406773861057,19296.9,True,1
2023-12-28,1820.0,1928.8,1797.0,1849.55,765983.0,1848.0,1,202223.55,1,55.58214285714288,56.96092004299552,19399.2,True,1
2023-12-29,1853.0,1959.0,1846.75,1898.15,619830.0,1928.8,0,222428.3,1,61.32142857142859,60.91014003992441,19429.2,True,0
2024-01-01,1905.9,1988.85,1904.45,1951.55,599164.0,1959.0,0,241605.6,1,66.08571428571429,63.03798717992979,19469.5,True,0
2024-01-02,1952.0,2080.05,1952.0,2049.0,1002951.0,1988.85,1,281881.65,1,72.71785714285716,67.71384523850625,19418.4,True,1
2024-01-03,2059.85,2122.0,2042.2,2065.85,446546.0,2080.05,0,295758.6,1,72.70714285714287,68.57714200718438,19367.2,True,0
2024-01-04,2090.0,2136.75,2079.7,2090.1,473293.0,2122.0,0,312410.75,1,75.12500000000001,68.74306043524264,19541.2,True,0
2024-01-05,2100.0,2157.8,2095.75,2149.55,523909.0,2136.75,1,330508.55,1,77.61071428571431,68.66855611843961,19590.6,True,1
2024-01-08,2171.0,2187.0,2087.55,2110.2,414675.0,2157.8,0,345729.15,1,81.15,70.8672306814082,19417.7,True,0
2024-01-09,2134.0,2174.25,2071.0,2086.8,190255.0,2187.0,0,352303.7,0,85.71785714285716,73.18028563273619,19459.6,True,0
2024-01-10,2098.0,2259.0,2088.0,2201.75,966565.0,2187.0,1,396987.45,1,91.89285714285714,80.25312237325501,19517.8,True,1
2024-01-11,2206.4,2244.0,2179.6,2199.7,283804.0,2259.0,0,398935.9,0,91.27499999999999,79.12075648945108,19584.3,True,0
2024-01-12,2212.0,2274.0,2204.35,2257.0,527788.0,2259.0,0,412499.85,1,93.36785714285715,78.7764167402046,19745.6,True,0
2024-01-15,2257.0,2284.4,2220.0,2259.2,368635.0,2274.0,0,420351.8,0,96.05000000000003,77.74952983018999,19885.6,True,0
2024-01-16,2259.9,2275.15,2240.0,2253.05,295210.0,2284.4,0,430297.8,0,92.48571428571431,74.70670627089069,19827.6,True,0
2024-01-17,2247.0,2334.0,2240.65,2270.3,352667.0,2284.4,0,441907.95,0,89.73928571428574,76.03837010868422,19487.6,True,0
2024-01-18,2251.05,2374.8,2243.35,2329.9,318008.0,2334.0,0,452747.3,0,91.11071428571434,79.99634367234965,19414.8,True,0
2024-01-19,2329.95,2357.0,2278.95,2296.1,296109.0,2374.8,0,458041.25,0,90.20714285714293,79.85731912432469,19606.4,True,0
2024-01-20,2317.95,2317.95,2261.0,2269.8,55159.0,2374.8,0,455962.8,0,85.09642857142862,78.22108204401577,19601.9,True,0
2024-01-23,2275.0,2304.0,2209.0,2225.95,183333.0,2374.8,0,457429.25,0,86.1821428571429,79.41957618372894,19206.4,True,0
2024-01-24,2225.5,2249.9,2156.25,2195.25,195344.0,2374.8,0,443961.4,0,87.8071428571429,80.4360350277483,19451.0,True,0
2024-01-25,2204.0,2293.0,2145.0,2193.25,188319.0,2374.8,0,415078.2,0,93.54285714285717,85.26203252576627,19393.0,True,0
2024-01-29,2210.15,2222.0,2161.25,2183.75,77732.0,2374.8,0,387973.3,0,90.77857142857147,83.51117305964011,19711.7,True,0
2024-01-30,2185.0,2210.0,2159.0,2197.65,137554.0,2374.8,0,364892.8,0,87.0464285714286,81.18894641252295,19574.2,True,0
2024-01-31,2218.75,2274.25,2210.0,2249.9,199271.0,2374.8,0,324708.8,0,80.21785714285718,80.86116452591416,19802.1,True,0
2024-02-01,2250.0,2274.8,2202.1,2228.05,144365.0,2374.8,0,309599.75,0,80.81071428571434,80.2782242026346,19777.3,True,0
2024-02-02,2258.9,2325.0,2235.7,2307.5,166589.0,2374.8,0,294264.55,0,82.42857142857146,81.46906533101784,19910.8,True,0
2024-02-05,2309.8,2493.4,2282.0,2448.2,323824.0,2374.8,1,284260.3,1,92.92857142857146,90.74984637880229,19853.5,True,1
2024-02-06,2463.0,2524.0,2431.25,2466.8,289022.0,2493.4,0,277977.65,1,97.04285714285717,90.89271449460213,20033.8,True,0
2024-02-07,2472.75,2517.45,2407.1,2429.3,137560.0,2524.0,0,275342.9,0,98.25714285714288,92.28252060213053,20109.6,True,0
2024-02-08,2430.0,2480.0,2410.0,2420.8,114996.0,2524.0,0,232764.45,0,93.86785714285715,90.69091198769263,19987.6,True,0
2024-02-09,2500.0,2500.0,2345.0,2382.65,162242.0,2524.0,0,226686.35,0,99.36428571428571,95.28441827428603,19961.5,True,0
2024-02-12,2410.0,2440.05,2301.0,2340.15,164619.0,2524.0,0,208527.9,0,105.22857142857144,98.41053125469418,19675.2,True,0
2024-02-13,2190.05,2243.95,2091.05,2179.65,597317.0,2524.0,0,219962.0,1,116.2357142857143,109.17406473650172,19782.9,True,0
2024-02-14,2156.55,2212.0,2138.2,2153.5,162876.0,2524.0,0,213345.3,0,114.81785714285716,106.6473458267516,19922.3,True,0
2024-02-15,2188.0,2225.0,2130.05,2199.8,125602.0,2524.0,0,201992.05,0,111.02857142857144,105.81182112484076,20037.0,True,0
2024-02-16,2225.0,2278.75,2205.05,2259.15,119049.0,2524.0,0,192044.1,0,112.32857142857142,103.89311961592355,20164.9,True,0
2024-02-19,2318.25,2318.25,2245.0,2255.75,99854.0,2524.0,0,182231.35,0,113.91785714285713,101.7043253576433,20241.1,True,0
2024-02-20,2260.0,2312.15,2245.0,2289.05,119226.0,2524.0,0,185434.7,0,113.24285714285715,99.23615926066877,20271.9,True,0
2024-02-21,2295.0,2312.15,2209.1,2238.35,78430.0,2524.0,0,180189.55,0,115.41071428571429,99.50857645633529,20128.3,True,0
2024-02-22,2258.0,2258.0,2151.15,2159.3,212938.0,2524.0,0,181069.25,1,116.11785714285715,100.03296385231134,20283.95,True,0
2024-02-23,2160.0,2182.15,2149.5,2170.8,80441.0,2524.0,0,175675.35,0,103.35000000000001,95.21989500571769,20313.5,True,0
2024-02-26,2170.85,2190.0,2154.0,2171.9,94131.0,2524.0,0,176495.3,0,99.29642857142858,90.98990250530927,20255.8,True,0
2024-02-27,2152.3,2199.15,2152.3,2167.6,122017.0,2524.0,0,175718.45,0,94.76071428571429,87.8370523263586,20292.85,True,0
2024-02-28,2168.35,2205.35,2138.95,2154.15,87477.0,2524.0,0,170128.75,0,94.50357142857145,86.30583430304728,20020.4,True,0
2024-02-29,2143.05,2268.0,2117.05,2173.65,492230.0,2524.0,0,187522.0,1,94.21428571428571,90.92327470997246,20090.05,True,0
2024-03-01,2170.0,2187.0,2132.85,2147.1,126019.0,2524.0,0,185493.5,0,88.14999999999999,88.29661223068872,20349.8,True,0
2024-03-02,2147.1,2184.0,2144.3,2173.15,5670.0,2524.0,0,169585.8,0,73.19285714285714,84.82542564278238,20421.35,True,0
2024-03-04,2191.0,2191.0,2130.5,2150.35,123321.0,2524.0,0,161300.75,0,72.24285714285712,83.0878952397265,20432.05,True,0
2024-03-05,2150.35,2158.6,2103.2,2130.5,82718.0,2524.0,0,158558.65,0,69.41785714285713,81.11018843688892,20382.0,True,0
2024-03-06,2120.05,2134.75,2051.3,2072.4,240935.0,2524.0,0,164855.6,1,69.73928571428571,81.27731783425398,20379.55,True,0
2024-03-07,2075.0,2080.55,2026.85,2049.95,148157.0,2524.0,0,164151.35,0,68.34285714285716,79.30750941752157,20434.8,True,0
2024-03-11,2049.95,2102.0,1991.5,2009.4,263851.0,2524.0,0,169112.95,1,71.43928571428572,81.53554445912718,20288.75,True,0
2024-03-12,2011.95,2037.85,1976.5,2001.25,165708.0,2524.0,0,147532.5,1,68.46071428571427,80.09371985490381,20171.4,True,0
2024-03-13,2001.0,2015.2,1898.0,1926.3,222306.0,2524.0,0,150504.0,1,69.2,82.7441684366964,19646.3,False,0
2024-03-14,1926.95,1988.0,1913.0,1969.05,125933.0,2524.0,0,150520.55,0,72.225,82.19101354836094,19916.35,True,0
2024-03-15,1970.9,1983.0,1900.0,1926.55,207214.0,2524.0,0,154928.8,1,75.58214285714284,82.24879829490659,19825.2,False,0
2024-03-18,1905.6,1995.95,1905.6,1972.25,231516.0,2524.0,0,161511.9,1,78.68928571428572,82.82745555955613,19843.1,False,0
2024-03-19,1976.0,2004.85,1932.05,1952.55,204880.0,2524.0,0,165794.6,1,79.14642857142857,82.11120873387355,19610.55,False,0
2024-03-20,1955.65,2019.75,1955.65,1999.0,134366.0,2524.0,0,168591.4,0,73.16428571428573,81.04612239573973,19632.05,False,0
2024-03-21,1991.2,2039.95,1975.05,1986.3,142721.0,2524.0,0,165080.55,0,73.93214285714286,79.89282793890118,19897.4,False,0
2024-03-22,1987.0,1995.0,1939.0,1963.05,267395.0,2524.0,0,174428.25,1,75.0964285714286,78.1861973718368,19994.6,True,0
2024-03-26,1977.0,1987.0,1912.4,1921.5,133017.0,2524.0,0,176372.55,0,76.10357142857144,77.93004041670558,20005.25,True,0
2024-03-27,1925.0,1957.15,1871.25,1879.8,250305.0,2524.0,0,182786.95,1,78.28214285714287,78.49932324408375,20087.8,True,0
2024-03-28,1890.45,1962.35,1890.45,1946.6,120032.0,2524.0,0,184414.7,0,78.21785714285717,78.78865729807777,20255.15,True,0
2024-04-01,1946.6,1995.25,1927.25,1986.3,140795.0,2524.0,0,166842.95,0,79.23928571428573,78.01803891964364,20492.55,True,0
2024-04-02,1994.6,2023.0,1965.1,1970.65,102421.0,2524.0,0,165663.05,0,75.48214285714288,76.5810361396691,20569.75,True,0
2024-04-03,1969.0,1984.0,1952.55,1965.15,89177.0,2524.0,0,169838.4,0,73.3464285714286,73.3573907011213,20605.7,True,0
2024-04-04,1974.1,1989.0,1931.0,1934.65,120785.0,2524.0,0,169711.6,0,69.11785714285716,72.26043422246978,20664.65,True,0
2024-04-05,1946.6,1951.95,1917.3,1938.05,79093.0,2524.0,0,169530.35,0,66.23571428571431,69.57397463515052,20715.1,True,0
2024-04-08,1942.0,1973.85,1923.2,1929.8,124932.0,2524.0,0,163730.2,0,63.92500000000002,68.22226216121119,20819.1,True,0
2024-04-09,1945.0,1945.0,1903.1,1909.5,119852.0,2524.0,0,162314.95,0,60.46428571428573,66.34210057826753,20790.7,True,0
2024-04-10,1913.25,1924.0,1891.25,1896.45,107232.0,2524.0,0,154484.0,0,57.60357142857145,63.942664822676996,20915.2,True,0
2024-04-12,1890.05,1934.4,1872.0,1881.4,173075.0,2524.0,0,154852.35,1,57.26071428571431,63.832474478200076,20745.5,True,0
2024-04-15,1876.1,1923.3,1842.05,1902.2,164654.0,2524.0,0,151969.75,1,58.428571428571445,65.07658344404292,20478.75,True,0
2024-04-16,1902.75,1914.0,1877.75,1898.8,69364.0,2524.0,0,149141.3,0,57.01785714285716,63.01754176946843,20423.0,True,0
2024-04-18,1922.95,1922.95,1872.25,1888.15,89407.0,2524.0,0,143250.95,0,55.31071428571431,62.13771735736355,20324.7,True,0
2024-04-19,1878.15,1878.2,1854.0,1871.2,49219.0,2524.0,0,134136.1,0,51.61428571428574,60.13859468898045,20385.2,True,0
2024-04-22,1872.0,1972.25,1872.0,1950.05,209647.0,2524.0,0,134374.45,1,52.93571428571431,63.06083792548184,20574.85,True,0
2024-04-23,1950.0,1964.0,1930.35,1946.75,135413.0,2524.0,0,134426.8,1,50.48214285714289,60.96006378794743,20652.65,True,0
2024-04-24,1956.5,2087.0,1954.25,2077.25,278853.0,2524.0,0,141233.4,1,56.36428571428574,66.6236306602369,20730.65,True,0
2024-04-25,2078.0,2118.0,2041.0,2065.6,190449.0,2524.0,0,137386.1,1,59.61785714285717,67.3647998987914,20867.9,True,0
2024-04-26,2073.9,2148.0,2053.0,2128.65,228118.0,2524.0,0,142141.15,1,62.26071428571431,69.33874276316344,20839.35,True,0
2024-04-29,2137.0,2165.4,2099.0,2112.85,159138.0,2524.0,0,137582.8,1,64.52857142857145,69.12883256579462,20992.2,True,0
2024-04-30,2119.1,2142.0,2080.1,2086.75,65138.0,2524.0,0,134838.1,0,65.3321428571429,68.61248738252358,20997.2,True,0
2024-05-02,2110.25,2124.0,2078.8,2101.75,60837.0,2524.0,0,130840.2,0,65.56785714285716,66.94016685520046,21083.6,True,0
2024-05-03,2122.0,2145.0,2078.1,2095.35,101606.0,2524.0,0,130799.45,0,68.00714285714288,66.93729779411471,20959.55,True,0
2024-05-06,2103.75,2121.0,2061.55,2082.55,71915.0,2524.0,0,129936.35,0,67.79642857142858,66.40249080882079,20864.95,True,0
2024-05-07,2097.75,2110.85,1993.95,2043.1,136386.0,2524.0,0,130716.4,1,70.34285714285714,70.00945575104787,20636.05,True,0
2024-05-08,2052.0,2078.0,2010.0,2013.95,67772.0,2524.0,0,130150.35,0,72.61071428571428,69.86592319740159,20704.9,True,0
2024-05-09,2021.0,2032.05,1966.9,1975.9,87382.0,2524.0,0,128272.85,0,73.64285714285712,69.52907154044432,20344.8,False,0
2024-05-10,1975.95,2002.95,1965.0,1972.3,60407.0,2524.0,0,125300.6,0,73.9142857142857,67.27342357326974,20469.1,True,0
2024-05-13,1980.15,2015.85,1967.8,1999.35,60938.0,2524.0,0,122985.9,0,70.1285714285714,65.90032188946476,20511.0,True,0
2024-05-14,2006.25,2020.0,1984.0,1994.45,36943.0,2524.0,0,116179.3,0,70.29642857142855,63.76458461164585,20683.8,True,0
2024-05-15,1999.35,2029.25,1975.0,1989.15,84411.0,2524.0,0,112167.15,0,64.1535714285714,63.08497142509972,20741.85,True,0
2024-05-16,1999.0,2045.0,1980.1,2022.5,110541.0,2524.0,0,114226.0,0,63.2892857142857,63.214616323306885,20929.05,True,0
2024-05-17,2036.0,2343.25,2024.2,2287.0,1198663.0,2524.0,0,169688.8,1,79.4142857142857,81.61000087164211,21064.55,True,0
2024-05-18,2385.0,2401.35,2342.0,2359.55,126099.0,2524.0,0,173532.8,0,82.83928571428568,83.94857223795339,21144.45,True,0
2024-05-21,2358.9,2405.0,2305.0,2344.3,229306.0,2524.0,0,174515.75,1,85.56071428571424,85.09510279238529,21187.65,True,0
2024-05-22,2357.95,2390.0,2296.1,2370.85,323420.0,2524.0,0,183916.1,1,89.0392857142857,85.72402402150064,21237.75,True,0
2024-05-23,2381.2,2510.0,2361.5,2473.55,436772.0,2524.0,0,191812.05,1,94.86785714285712,90.20802230567917,21489.55,True,0
2024-05-24,2460.0,2534.0,2416.1,2430.85,299355.0,2524.0,0,197257.35,1,99.04285714285713,92.18602071241638,21483.75,True,0
2024-05-27,2439.7,2449.9,2355.0,2361.0,140945.0,2534.0,0,192898.7,0,97.47142857142858,92.37987637581521,21493.0,True,0
2024-05-28,2373.9,2499.4,2371.95,2480.5,490373.0,2534.0,0,209460.45,1,102.50000000000001,95.66702806325699,21387.35,True,0
2024-05-29,2472.0,2567.0,2450.1,2533.95,435700.0,2534.0,0,227988.55,1,106.1964285714286,97.1836689158815,21256.3,True,0
2024-05-30,2515.1,2605.0,2501.05,2594.3,324309.0,2567.0,1,241162.15,1,110.9107142857143,97.6669782790328,21038.55,True,1
2024-05-31,2562.0,2650.0,2510.05,2619.3,395141.0,2605.0,1,255838.9,1,117.47500000000001,100.68719411624474,21103.3,True,1
2024-06-03,2625.0,2625.0,2476.0,2494.7,246756.0,2650.0,0,264580.95,0,125.54642857142858,104.13810882222727,21797.4,True,0
2024-06-04,2498.0,2516.45,2235.0,2349.55,251775.0,2650.0,0,270350.4,0,141.775,116.80324390635387,20323.85,False,0
2024-06-05,2395.0,2525.0,2368.15,2472.85,190210.0,2650.0,0,276472.3,0,149.67142857142855,120.99229791304286,21054.4,True,0
2024-06-06,2470.0,2535.75,2453.0,2464.9,167203.0,2650.0,0,280463.35,0,132.67142857142855,118.26070520496837,21365.0,True,0
2024-06-07,2470.0,2549.0,2465.1,2507.5,189874.0,2650.0,0,286936.7,0,130.51071428571427,115.82065483318492,21764.15,True,0
2024-06-10,2534.9,2613.65,2475.0,2601.15,202309.0,2650.0,0,294005.25,0,133.27142857142854,117.45132234510028,21808.25,True,0
2024-06-11,2601.15,2660.5,2585.7,2655.75,277457.0,2650.0,1,306030.95,0,131.90714285714284,114.40479932045027,21852.0,True,0
2024-06-12,2659.6,2675.0,2592.4,2625.65,134721.0,2660.5,0,308546.45,0,127.19999999999997,112.13302794041809,21960.95,True,0
2024-06-13,2633.55,2709.25,2630.0,2700.7,181775.0,2675.0,1,312108.15,0,124.74999999999997,110.0949545161025,22074.3,True,0
2024-06-14,2718.0,2760.0,2639.95,2654.85,123918.0,2709.25,0,258370.9,0,126.54642857142855,110.80602919352376,22214.3,True,0
2024-06-18,2696.05,2723.85,2625.0,2643.0,88404.0,2760.0,0,256486.15,0,123.72142857142853,109.95202710827206,22329.6,True,0
2024-06-19,2643.0,2660.0,2556.0,2563.55,73982.0,2760.0,0,248719.95,0,122.79999999999995,109.52688231482406,22224.9,True,0
2024-06-20,2576.4,2587.95,2521.95,2529.85,66181.0,2760.0,0,235858.0,0,120.08928571428568,106.41781929233663,22305.1,True,0
2024-06-21,2540.05,2599.35,2524.1,2537.6,137582.0,2760.0,0,220898.5,0,115.46785714285713,104.19154648574116,22236.2,True,0
2024-06-24,2499.55,2710.0,2499.55,2638.3,446178.0,2760.0,0,228239.65,1,119.85714285714282,111.78143602247393,22289.1,True,0
2024-06-25,2638.3,2683.15,2622.2,2641.6,87530.0,2760.0,0,225568.9,0,104.10714285714286,108.1506191637258,22370.65,True,0
2024-06-26,2641.5,2675.0,2592.0,2601.2,54739.0,2760.0,0,203787.2,0,97.50357142857145,106.35414636631683,22436.8,True,0
2024-06-27,2605.1,2691.0,2593.9,2677.55,133590.0,2760.0,0,188681.7,0,98.52857142857144,105.6931359115799,22537.4,True,0
2024-06-28,2680.0,2700.0,2641.2,2651.0,81346.0,2760.0,0,176533.55,0,96.7214285714286,102.34362620360992,22559.7,True,0
2024-07-01,2651.0,2674.35,2594.0,2605.2,78033.0,2760.0,0,160678.15,0,92.55714285714286,100.77265290335205,22727.6,True,0
2024-07-02,2625.0,2698.95,2602.1,2618.75,105607.0,2760.0,0,153620.7,0,94.13214285714285,100.49246341025547,22677.8,True,0
2024-07-03,2620.1,2674.0,2598.05,2603.7,85649.0,2760.0,0,145314.4,0,93.65714285714284,98.73943030952293,22851.2,True,0
2024-07-04,2617.0,2660.0,2567.65,2588.25,122152.0,2760.0,0,141911.5,0,94.28214285714284,98.28304243027128,22914.2,True,0
2024-07-05,2596.0,2609.0,2534.05,2538.8,113959.0,2760.0,0,139249.3,0,91.06071428571424,96.61639654239475,22987.65,True,0
2024-07-08,2538.8,2559.9,2502.8,2523.7,58773.0,2760.0,0,132694.25,0,88.0785714285714,93.79379678936655,22971.15,True,0
2024-07-09,2526.4,2598.0,2526.4,2556.6,108219.0,2760.0,0,127989.75,0,85.95714285714283,92.40138273298325,23067.35,True,0
2024-07-10,2560.0,2614.45,2501.0,2517.3,102794.0,2760.0,0,119256.6,0,89.34642857142853,93.90485539491301,22977.65,True,0
2024-07-11,2543.0,2610.0,2505.0,2549.6,137972.0,2760.0,0,119419.15,1,91.47142857142853,94.69736572384781,23005.25,True,0
2024-07-12,2545.0,2619.9,2540.6,2570.7,119202.0,2760.0,0,116290.5,1,82.10357142857141,93.59755388643012,23095.45,True,0
2024-07-15,2580.0,2588.0,2541.7,2552.55,39918.0,2760.0,0,112090.5,0,81.05714285714284,90.21915718025654,23209.85,True,0
2024-07-16,2543.0,2690.0,2543.0,2619.75,177738.0,2760.0,0,116557.2,1,85.6285714285714,94.27493166738108,23204.25,True,0
2024-07-18,2620.95,2650.95,2525.0,2563.65,128328.0,2760.0,0,119274.5,1,87.68928571428569,96.53743654828243,23210.05,True,0
2024-07-19,2553.1,2587.0,2541.0,2573.15,79070.0,2760.0,0,119918.95,0,86.77499999999996,92.92761965197654,22853.6,True,0
2024-07-22,2551.0,2655.0,2551.0,2621.1,192853.0,2760.0,0,122682.5,1,88.46428571428568,93.71850396254965,22942.65,True,0
2024-07-23,2621.1,2825.0,2610.1,2689.65,1257778.0,2760.0,0,163262.5,1,96.89642857142856,102.37432510808182,22865.2,True,0
2024-07-24,2716.0,2755.0,2684.05,2695.05,123725.0,2825.0,0,165072.25,0,96.5392857142857,100.12973045750452,22921.45,True,0
2024-07-25,2717.8,2747.8,2660.05,2677.85,114251.0,2825.0,0,168047.85,0,96.21071428571427,99.2454639962542,22917.25,True,0
2024-07-26,2705.0,2740.0,2692.0,2707.3,76491.0,2825.0,0,165192.9,0,95.29642857142858,96.59578799652176,23292.05,True,0
2024-07-29,2734.9,2796.75,2712.0,2738.1,121426.0,2825.0,0,167196.9,0,97.60714285714286,96.08537456819876,23394.2,True,0
2024-07-30,2744.95,2773.6,2688.0,2695.8,90451.0,2825.0,0,167817.8,0,98.4142857142857,95.33641924189884,23440.9,True,0
2024-07-31,2710.5,2787.0,2697.05,2730.6,122541.0,2825.0,0,168664.5,0,96.82499999999997,95.04096072462035,23530.8,True,0
2024-08-01,2740.0,2765.0,2702.1,2758.25,138659.0,2825.0,0,171315.0,0,93.81785714285714,92.7451778157189,23506.6,True,0
2024-08-02,2739.95,2860.0,2720.1,2820.25,255497.0,2825.0,0,177982.25,1,98.14642857142856,96.11337940031042,23259.45,True,0
2024-08-05,2760.0,2836.4,2728.0,2763.95,176964.0,2860.0,0,181132.5,0,102.58214285714283,96.99099515743112,22542.45,True,0
2024-08-06,2769.75,2879.9,2769.75,2789.65,176490.0,2860.0,0,187018.35,0,100.36428571428571,98.3452097890432,22443.3,False,0
2024-08-07,2811.3,2895.0,2808.8,2820.4,156591.0,2879.9,0,189436.95,0,98.89285714285714,98.84555194696868,22848.9,True,0
2024-08-08,2834.65,2940.0,2834.65,2873.65,178410.0,2895.0,0,193217.75,0,104.14999999999999,100.3280125221852,22705.7,True,0
2024-08-09,2886.45,2929.0,2867.75,2875.05,73464.0,2940.0,0,189992.35,0,101.09642857142856,97.53672591345769,22923.5,True,0
2024-08-12,2889.0,2944.9,2875.05,2890.25,105340.0,2940.0,0,189299.25,0,90.73571428571427,95.559102633925,22915.85,True,0
2024-08-13,2900.0,2932.5,2816.15,2826.05,90516.0,2944.9,0,191829.15,0,93.97857142857141,97.04416673150176,22705.8,True,0
2024-08-14,2848.0,2869.4,2812.95,2821.95,129718.0,2944.9,0,189428.15,0,91.74285714285715,94.14458339353736,22672.65,True,0
